Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
625	679.81854	1.7584605	681.76044	676.987	531.8571	108.47706	24.323652	132.05417	2.3388436	2504000	-1.7642975e-08	31.80543	-0.00025706124	-0.007946014	-0.96081066	0.00012501975	0.0	79.0	2844.7092461586
626	679.6117	1.343635	681.56903	678.44	531.7143	108.41566	24.659895	130.46704	5.3662596	2508000	2.8610229e-08	30.664589	-0.00017937756	-0.0071163177	-0.96081066	-2.7810245e-05	0.0	79.0	2849.2701201438904
627	681.78485	1.8731109	684.5747	678.4868	533.1429	108.53894	24.231934	135.25099	9.202614	2512000	-1.7404556e-08	35.250366	-0.0002074778	-0.008029938	-0.96081066	2.2282898e-06	0.0	79.0	2854.858388900757
628	680.96454	2.7261786	684.73346	676.9778	532.5714	108.60876	24.56499	134.13094	4.090069	2516000	1.4066696e-08	31.992493	-0.00015520728	-0.008687973	-0.96081066	-3.1145097e-05	0.0	79.0	2859.272397518158
629	681.80554	1.2510941	683.17896	680.0522	533.1429	108.580376	24.63036	136.12213	4.3639393	2520000	-3.2663344e-08	43.08324	-9.673953e-05	-0.011356354	-0.96081066	1.9321651e-05	0.0	79.0	2864.2379488945007
630	680.4415	1.3455365	683.065	678.4962	532.2857	108.56198	24.039743	130.04369	3.1191454	2524000	-1.07288365e-08	28.845758	-0.00022938682	-0.0069236755	-0.96081066	-0.00010149717	0.0	79.0	2869.1767048835754
631	681.8442	1.5287969	684.72894	679.97656	533.1429	109.70067	22.426382	135.15811	4.9489975	2528000	3.7074088e-08	102.529274	-0.00013397622	-0.03326416	-0.96081066	-9.209457e-05	0.0	79.0	2873.6523911952972
632	681.3498	1.2728529	683.1626	679.9987	532.8571	108.757706	24.59078	133.25034	5.8024015	2532000	6.198883e-09	32.25062	-0.0001839757	-0.014511108	-0.96081066	-1.6517997e-05	0.0	79.0	2879.0909371376038
633	680.92706	1.8135703	683.15283	678.46606	532.5714	108.47255	24.409546	131.31738	7.4960976	2536000	1.1920929e-08	27.5197	-0.00025090433	-0.0050411224	-0.96081066	-5.1169456e-05	0.0	79.0	2883.585253238678
634	680.8896	1.1348624	681.6343	678.40094	532.5714	108.605736	24.60597	130.18156	5.075635	2540000	3.194809e-08	36.2755	-0.0001383152	-0.012359619	-0.96081066	1.8279345e-05	0.0	79.0	2888.0364394187927
635	681.5629	1.5916473	684.4856	680.01373	533.0	108.89392	23.561975	132.07297	3.8218436	2544000	-2.2411346e-08	53.87224	-9.2505936e-05	-0.016716003	-0.96081066	7.872039e-05	0.0	79.0	2893.4011533260345
636	681.07666	1.3309811	683.017	678.47565	532.7143	108.67033	24.083912	130.18454	5.4868956	2548000	-2.1457673e-08	53.068905	-0.0001542344	-0.012310028	-0.96081066	-4.0795356e-05	0.0	79.0	2897.850168943405
637	681.1586	1.9569261	683.1651	678.43	532.7143	108.58913	24.08529	135.33018	4.601345	2552000	-8.106232e-09	36.58966	-0.00027083504	-0.009597778	-0.96081066	8.731014e-05	0.0	79.0	2902.3644301891327
638	680.7174	1.608146	683.0352	678.46515	532.4286	108.45508	24.901865	130.79662	6.678026	2556000	1.9311905e-08	40.860836	-0.00019540548	-0.008125305	-0.96081066	0.0001800861	0.0	79.0	2907.7158064842224
639	680.909	2.587442	684.7138	678.4689	532.5714	108.51076	24.498901	130.97516	7.9992476	2560000	-3.0994416e-09	26.423613	-0.00017201471	-0.008323669	-0.96081066	3.8562655e-05	0.0	79.0	2912.1098759174347
640	682.9567	0.9910941	684.6958	681.60205	533.8571	108.6841	23.968473	129.22754	9.565269	2564000	2.3126603e-08	39.94336	-0.00014477943	-0.010612488	-0.96081066	-4.238668e-05	0.0	79.0	2916.873462200165
641	681.77167	1.7012094	684.53186	678.52	533.1429	108.83152	23.499035	131.71378	8.534309	2568000	-4.7445297e-08	52.77268	-0.00022925652	-0.025558472	-0.96081066	6.849596e-05	0.0	79.0	2922.01957154274
642	682.0208	1.6144562	684.6657	680.0083	533.2857	108.39858	24.596907	132.17159	7.2055626	2572000	1.4066696e-08	37.116467	-0.0001714461	-0.007892609	-0.96081066	-6.2272848e-06	0.0	79.0	2926.4919312000275
643	681.3485	1.5429205	683.16656	678.44916	532.8571	108.5506	24.69369	132.99483	7.313323	2576000	8.189678e-08	32.09514	-0.00022265338	-0.009986877	-0.96081066	0.0002932994	0.0	79.0	2931.742873430252
644	681.5741	2.3623588	684.81274	678.4644	533.0	108.53351	24.628218	132.09119	5.438677	2580000	-1.9192695e-08	27.471972	-0.00019841587	-0.008277893	-0.96081066	0.00020963175	0.0	79.0	2936.3565123081207
645	682.4008	2.3032575	686.08417	678.4155	533.5714	108.65853	23.931114	130.76753	7.0920277	2584000	-3.3378602e-09	33.21228	-0.0002219901	-0.009124756	-0.96081066	6.1872575e-05	0.0	79.0	2940.746314048767
646	681.6122	1.2223427	683.17535	679.92053	533.0	108.72122	24.217081	133.46259	7.4269795	2588000	-7.390976e-09	38.65236	-0.00017236662	-0.011386871	-0.96081066	-2.3249537e-05	0.0	79.0	2946.044688463211
647	681.292	1.8833277	684.55853	678.5217	532.8571	108.425964	24.783651	130.68213	6.8174806	2592000	1.3351441e-08	39.934505	-0.00016422845	-0.010421753	-0.96081066	7.499346e-05	0.0	79.0	2950.471190214157
648	681.566	1.6751397	684.5934	679.9527	533.0	108.84409	23.788755	131.06972	9.759094	2596000	2.7179718e-08	34.467873	-0.00011152148	-0.012264252	-0.96081066	-0.00014657468	0.0	79.0	2954.922567844391
649	681.6221	1.6291374	683.2601	678.54895	533.0	108.77815	24.179783	132.70523	8.129257	2600000	1.8835069e-08	38.584076	-0.00020006871	-0.0118255615	-0.96081066	4.6111316e-05	0.0	79.0	2960.364189863205
650	680.87933	1.1512843	683.0907	679.89166	532.5714	108.47008	24.343748	133.519	7.3654356	2604000	2.849102e-08	18.383865	-0.0001310963	-0.008174896	-0.96081066	-5.8591664e-05	0.0	79.0	2964.8118522167206
651	681.78314	1.9387184	684.70746	678.48206	533.1429	108.44857	24.586231	132.06395	5.1393127	2608000	3.218651e-09	41.233673	-0.000116618154	-0.010814667	-0.96081066	-1.9862622e-05	0.0	79.0	2969.527448415756
652	681.98596	1.3406311	683.1516	680.0108	533.2857	108.45565	23.736887	131.80388	7.829937	2612000	4.887581e-09	40.27043	-0.000108540415	-0.0071640015	-0.96081066	9.299094e-05	0.0	79.0	2974.6177656650543
653	680.25934	1.9729466	683.3016	678.4556	532.1429	108.30232	25.086437	132.0997	3.9241016	2616000	-3.3378602e-09	25.706404	-9.147978e-05	-0.0067920685	-0.96081066	9.4914314e-05	0.0	79.0	2979.179400205612
654	680.08026	1.1472583	681.653	678.5632	532.0	108.5393	25.046219	132.3149	5.756777	2620000	7.629395e-09	31.02713	-0.00013123894	-0.009777069	-0.96081066	1.4341504e-05	0.0	79.0	2984.3235182762146
655	682.0653	1.5621758	684.6231	679.9687	533.2857	108.56586	24.735538	130.66806	6.278513	2624000	-3.051758e-08	44.56426	-0.00015701604	-0.010044098	-0.96081066	-4.39747e-05	0.0	79.0	2989.109840154648
656	681.7552	1.2307193	683.0676	680.0039	533.1429	108.46555	24.864311	131.54298	6.885908	2628000	-1.2159347e-08	32.653572	-8.87301e-05	-0.0093307495	-0.96081066	0.00011612984	0.0	79.0	2993.5347893238068
657	683.1231	1.6545234	684.72473	680.0386	534.0	108.61222	23.942617	132.52689	5.782441	2632000	-2.9563903e-08	34.1466	-0.00017769146	-0.010700226	-0.96081066	6.252408e-05	0.0	79.0	2999.0065228939056
658	680.2321	0.9675276	681.5422	678.4723	532.1429	108.464836	24.690657	132.9678	6.180537	2636000	4.148483e-08	33.033	-0.00011814523	-0.008136749	-0.96081066	4.423213e-05	0.0	79.0	3003.4533410072327
659	680.6706	2.198201	684.7767	678.3751	532.4286	108.39866	24.669662	131.35257	7.9091406	2640000	9.3579295e-08	34.021946	-0.0002045982	-0.011833191	-0.96081066	-0.00023923925	0.0	79.0	3007.953673839569
660	681.7933	1.8756613	684.53394	678.6255	533.1429	108.97511	23.762115	132.27399	5.8902407	2644000	5.2452087e-09	69.11501	-0.00018804979	-0.012382507	-0.96081066	1.8347531e-05	0.0	79.0	3013.2353398799896
661	680.21387	1.4997439	683.05365	678.5055	532.1429	108.35268	24.945255	130.79306	8.465918	2648000	4.148483e-08	27.23942	-0.00024551342	-0.006072998	-0.96081066	0.00018068517	0.0	79.0	3017.7272453308105
662	680.436	1.9597659	683.0761	676.9238	532.2857	108.262634	25.036373	131.56339	8.064301	2652000	-4.768372e-10	41.576626	-0.00021404696	-0.009056091	-0.96081066	0.00011106589	0.0	79.0	3022.444367647171
663	680.2753	1.5334451	683.0933	678.4807	532.1429	108.50722	24.729784	131.5861	7.0798554	2656000	5.7220458e-08	23.388544	-0.00021452284	-0.006090164	-0.96081066	-2.2113472e-05	0.0	79.0	3027.5669400691986
664	680.92804	1.1619968	681.66534	678.44	532.5714	108.47862	24.400808	132.62875	5.2901106	2660000	-4.005432e-08	32.802094	-0.0002488947	-0.0068359375	-0.96081066	7.333747e-05	0.0	79.0	3032.1483502388
665	682.05597	2.1272097	684.65985	678.4844	533.2857	108.54636	24.255108	131.62503	4.887101	2664000	1.5735626e-08	57.52255	-0.0001784451	-0.012580872	-0.96081066	7.0329486e-05	0.0	79.0	3037.3538937568665
